Water Name,County,Species,Quantity,Ave Length,Date
STRAWBERRY RES,WASATCH,CUTTHROAT,5440,7.67,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4080,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4080,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4080,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4560,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,KOKANEE,136530,3.56,05/30/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,KOKANEE,32800,3.56,05/30/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,KOKANEE,31898,3.56,05/30/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,13800,8.48,06/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14480,8.48,06/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,16000,8.48,06/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,15120,8.48,06/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3264,7.35,06/10/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14760,8.41,06/10/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14063,8.41,06/10/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,16400,8.41,06/10/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,16400,8.41,06/10/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,16400,8.41,06/10/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,24480,7.35,06/11/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,22440,7.35,06/11/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,22032,7.35,06/11/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,2074,7.49,06/12/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5928,6.79,06/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5928,6.79,06/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5928,6.79,06/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,1615,10.74,08/01/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,665,10.74,08/01/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,1235,10.74,08/01/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,1330,10.74,08/01/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,30100,3.25,09/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,29138,5.26,09/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,30100,3.25,09/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,30100,3.25,09/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,30477,3.25,09/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,25599,3.28,09/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,25599,3.28,09/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,23405,3.28,09/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,24900,3.29,09/11/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,26145,3.29,09/11/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,21000,3.39,09/15/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,21000,3.39,09/15/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9282,8.82,09/16/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9464,8.82,09/16/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9646,8.82,09/16/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9828,8.82,09/17/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9828,8.82,09/17/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9828,8.82,09/17/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9828,8.82,09/18/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,21000,3.57,09/18/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,21000,3.57,09/18/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,8918,8.82,09/18/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,22000,3.68,09/22/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,22000,3.68,09/22/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,6050,3.68,09/25/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,46920,3.52,09/25/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,27200,3.52,09/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,27200,3.52,09/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,17000,3.52,09/30/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,3120,8.550000000000001,10/06/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,3120,8.550000000000001,10/06/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9750,8.550000000000001,10/06/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,3218,8.550000000000001,10/06/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9555,8.550000000000001,10/06/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,5460,8.550000000000001,10/07/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,13065,8.550000000000001,10/07/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,10218,2.41,10/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,33888,2.48,10/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,11977,2.47,10/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,25259,2.65,10/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,16660,7.49,10/08/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,8326,7.32,10/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,41040,2.66,10/21/2008 12:00:00 AM
SUNSET POND,SALT LAKE,RAINBOW,1570,8.82,04/14/2008 12:00:00 AM
SUNSET POND,SALT LAKE,RAINBOW ALBINO,497,8.94,04/28/2008 12:00:00 AM
SUNSET POND,SALT LAKE,RAINBOW,400,8.949999999999999,05/08/2008 12:00:00 AM
SUNSET POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,06/13/2008 12:00:00 AM
SURVEYORS L BTN,GARFIELD,BROOK TROUT,255,3.2,07/07/2008 12:00:00 AM
SWAN CR,RICH,CUTTHROAT,17087,4.25,11/18/2008 12:00:00 AM
SWAN CR,RICH,CUTTHROAT,18226,4.25,11/18/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,2002,7.99,03/13/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,500,8.18,03/19/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW ALBINO,502,7.4,03/19/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,1101,8.960000000000001,04/08/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,870,9.18,04/28/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,05/06/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW ALBINO,1004,8.65,05/13/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,873,8.81,05/13/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,05/20/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,06/05/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,06/13/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,06/24/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,07/01/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,1005,17.07,07/11/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,07/23/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,07/31/2008 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,08/28/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,2002,10.88,09/11/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,519,11.39,09/22/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,1180,10.19,10/06/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,1000,10.52,10/14/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,1784,10.39,10/20/2008 12:00:00 AM
SYRACUSE POND,DAVIS,RAINBOW,1000,10.52,10/28/2008 12:00:00 AM
TAMARA L WR-73,DUCHESNE,CUTTHROAT,804,1.42,09/24/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,500,9.93,06/23/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,506,10.44,07/01/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.77,07/11/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,BROOK TROUT,500,2.92,07/11/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.77,07/16/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.28,07/22/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,504,10.14,07/28/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.14,08/04/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,504,10.050000000000001,08/12/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.07,08/18/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.6,08/25/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.6,09/02/2008 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.77,09/08/2008 12:00:00 AM
THREE CREEKS RES,BEAVER,RAINBOW,1302,10.68,07/08/2008 12:00:00 AM
THUNDER RIDGE POND,IRON,RAINBOW,651,9.5,06/12/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,2000,9.029999999999999,05/21/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,2004,9.52,06/09/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1000,10.6,06/17/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1600,10.44,06/25/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1354,10.14,07/02/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1288,10.28,07/21/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1092,10.49,08/04/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1102,10.49,08/04/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1138,10.77,08/07/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1200,10.77,08/16/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1160,9.68,08/20/2008 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,10456,5.26,09/09/2008 12:00:00 AM
TIMBER CYN CR,DUCHESNE,CUTTHROAT,2220,3,12/08/2008 12:00:00 AM
TONY GROVE L,CACHE,RAINBOW,1200,10.14,06/27/2008 12:00:00 AM
TONY GROVE L,CACHE,RAINBOW,1200,10.14,06/30/2008 12:00:00 AM
TONY GROVE L,CACHE,RAINBOW,1200,10,07/17/2008 12:00:00 AM
TONY GROVE L,CACHE,RAINBOW,1200,10.77,08/04/2008 12:00:00 AM
TONY GROVE L,CACHE,RAINBOW,1200,10.77,08/15/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,105,17.100000000000001,01/16/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,13,26.79,01/17/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,780,10.47,01/17/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,6,28.33,02/22/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,968,8.15,02/22/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,900,8.42,03/27/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,12,25,03/27/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,112,15.31,04/03/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,170,13.57,04/03/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,870,9.369999999999999,05/06/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,SUNFISH BLUEGILL,20,7.21,10/08/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,BASS LARGEMOUTH,17,12.34,10/08/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,807,9.82,11/04/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,835,9.699999999999999,11/20/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW ALBINO,358,8.36,12/10/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,488,10.29,12/10/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW ALBINO,307,8.61,12/22/2008 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,460,10.23,12/22/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,105,17.100000000000001,01/16/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,676,10.47,01/17/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,10,26.79,01/17/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,4,28.33,02/22/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,651,8.15,02/22/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,500,8.42,03/27/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,12,25,03/27/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,80,17.13,04/03/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,522,9.369999999999999,05/06/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,538,9.82,11/04/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,578,9.699999999999999,11/20/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW ALBINO,245,8.36,12/10/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,340,10.29,12/10/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW ALBINO,180,8.61,12/22/2008 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,263,10.23,12/22/2008 12:00:00 AM
TOWNE RES,SANPETE,RAINBOW,1501,9.58,06/03/2008 12:00:00 AM
TOWNE RES,SANPETE,RAINBOW,498,9.24,06/30/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,400,11.06,07/01/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,2001,10.28,07/01/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,2000,10.77,07/07/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,BROOK TROUT,8000,2.92,07/11/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,400,10.88,07/14/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,2000,10.77,07/14/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1999,10.28,07/21/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,599,10.68,07/28/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,TIGER TROUT,2783,2.88,07/28/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,2000,10.14,07/28/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1001,10.14,08/04/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1009,10.050000000000001,08/12/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,599,11.16,08/12/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.07,08/19/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,GRAYLING ARCTIC,11554,1.56,08/19/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,807,10.6,08/25/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,594,11.16,08/25/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.6,09/02/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,600,10.77,09/08/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.77,09/08/2008 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1150,10.77,09/09/2008 12:00:00 AM
TROPIC RES,GARFIELD,RAINBOW,2024,9.94,05/13/2008 12:00:00 AM
TROPIC RES,GARFIELD,RAINBOW,1981,9.94,05/13/2008 12:00:00 AM
TROPIC RES,GARFIELD,RAINBOW,1898,9.94,05/13/2008 12:00:00 AM
TROPIC RES,GARFIELD,RAINBOW,1898,9.94,05/13/2008 12:00:00 AM
TROPIC RES,GARFIELD,BROOK TROUT,5150,3.01,06/26/2008 12:00:00 AM
TROPIC RES,GARFIELD,BROOK TROUT,3645,4.45,09/15/2008 12:00:00 AM
"TROUT CR, MAIN FK",WASATCH,CUTTHROAT,20619,2.41,10/08/2008 12:00:00 AM
TULE L,GARFIELD,BROOK TROUT,425,3.2,07/07/2008 12:00:00 AM
TUNGSTEN L X-107,DUCHESNE,CUTTHROAT,1349,1.42,09/24/2008 12:00:00 AM
U M CR,SEVIER,CUTTHROAT,2958,7.44,07/10/2008 12:00:00 AM
U- 38,DUCHESNE,CUTTHROAT,804,1.42,09/24/2008 12:00:00 AM
U- 42,DUCHESNE,CUTTHROAT,754,1.42,09/24/2008 12:00:00 AM
U- 45,DUCHESNE,CUTTHROAT,496,1.42,09/24/2008 12:00:00 AM
U- 91,DUCHESNE,CUTTHROAT,516,1.42,09/24/2008 12:00:00 AM
U- 93,DUCHESNE,CUTTHROAT,546,1.42,09/24/2008 12:00:00 AM
UINTA R,DUCHESNE,RAINBOW,1036,8.81,05/20/2008 12:00:00 AM
UINTA R,DUCHESNE,RAINBOW,1033,9.44,07/02/2008 12:00:00 AM
UINTA R,DUCHESNE,RAINBOW,1033,9.92,08/05/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,1704,7.67,05/07/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,2355,8.279999999999999,06/03/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,2360,8.279999999999999,06/03/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,3004,8.33,06/23/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,3004,8.33,06/23/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,3004,8.33,06/23/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,3004,8.33,06/23/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,4805,0.71,07/21/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,4805,0.71,07/22/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,3406,0.71,07/23/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,501,0.78,07/29/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,10134,8.83,08/04/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,444,7.78,08/19/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,218,8.199999999999999,08/21/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,650,0.78,08/28/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,318,1,08/28/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,0,0.95,08/28/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,204,6.76,08/28/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,0,6.45,08/28/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,573,8.369999999999999,09/09/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,355,8.199999999999999,09/10/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,100,8.199999999999999,09/11/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,10,8.199999999999999,09/22/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,48,8.25,09/22/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,294,8.199999999999999,09/23/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,4593,8.25,09/25/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,376,8.199999999999999,09/25/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,213,8.199999999999999,09/29/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,3572,8.25,09/30/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,95,8.199999999999999,09/30/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,133,8.199999999999999,10/02/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,729,8.25,10/02/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,190,8.699999999999999,10/13/2008 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,355,8.699999999999999,10/23/2008 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,1002,9.64,04/23/2008 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,1000,9.64,05/08/2008 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,2001,9.279999999999999,05/19/2008 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,1251,10.14,06/19/2008 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,1250,9.699999999999999,07/03/2008 12:00:00 AM
VERNON CR RES,TOOELE,TIGER TROUT,3000,4.49,07/30/2008 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,1513,11.28,12/16/2008 12:00:00 AM
"VIRGIN R, E FK",KANE,BROWN TROUT,920,5.03,06/23/2008 12:00:00 AM
"VIRGIN R, E FK",KANE,BROWN TROUT,920,5.03,06/23/2008 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,500,11.06,04/02/2008 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,501,11.12,04/16/2008 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,500,11.94,04/28/2008 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,500,11.06,05/13/2008 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,502,9.68,06/04/2008 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,1000,9.93,06/18/2008 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,499,10.28,07/01/2008 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,499,10.28,07/21/2008 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,499,10.050000000000001,08/11/2008 12:00:00 AM
W-52,SUMMIT,BROOK TROUT,360,2.92,07/08/2008 12:00:00 AM
W-53,SUMMIT,BROOK TROUT,100,2.92,07/08/2008 12:00:00 AM
WALK-UP L WR-55,DUCHESNE,BROOK TROUT,1840,2.92,07/10/2008 12:00:00 AM
WARNER L,GRAND,RAINBOW,545,10.130000000000001,06/06/2008 12:00:00 AM
WARNER L,GRAND,RAINBOW,601,10.4,07/17/2008 12:00:00 AM
WARNER L,GRAND,RAINBOW,547,10.66,08/19/2008 12:00:00 AM
WASATCH MTN STATE PARK P,WASATCH,RAINBOW,1902,9.68,06/04/2008 12:00:00 AM
WASATCH MTN STATE PARK P,WASATCH,RAINBOW,1099,9.93,06/26/2008 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,1056,10.44,07/01/2008 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,1000,10.77,07/07/2008 12:00:00 AM
WASHINGTON L A-23,SUMMIT,BROOK TROUT,4000,2.92,07/11/2008 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,1000,10.77,07/16/2008 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,999,10.28,07/21/2008 12:00:00 AM
WASHINGTON L A-23,SUMMIT,TIGER TROUT,2625,2.88,07/28/2008 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,1008,10.14,07/28/2008 12:00:00 AM
WASHINGTON L A-23,SUMMIT,GRAYLING ARCTIC,11554,1.56,08/19/2008 12:00:00 AM
WATKINS L WR-48,UINTAH,BROOK TROUT,1800,2.92,07/10/2008 12:00:00 AM
WATSON L A-27,SUMMIT,BROOK TROUT,600,2.92,07/08/2008 12:00:00 AM
WEBER R,WEBER,TIGER TROUT,30000,2.12,04/03/2008 12:00:00 AM
WEBER R,WEBER,RAINBOW ALBINO,400,8.77,05/15/2008 12:00:00 AM
WEBER R,WEBER,BROWN TROUT,10812,4.4,06/25/2008 12:00:00 AM
WEBER R,SUMMIT,RAINBOW,251,10.44,07/11/2008 12:00:00 AM
WEBER R,SUMMIT,RAINBOW,251,10.44,07/11/2008 12:00:00 AM
WEBER R,SUMMIT,RAINBOW,251,10.28,07/22/2008 12:00:00 AM
WEBER R,SUMMIT,RAINBOW,251,10.28,07/22/2008 12:00:00 AM
WEBER R,SUMMIT,RAINBOW,250,10.14,08/05/2008 12:00:00 AM
WEBER R,SUMMIT,RAINBOW,250,10.07,08/19/2008 12:00:00 AM
WELLSVILLE RES,CACHE,RAINBOW,1853,10.039999999999999,05/27/2008 12:00:00 AM
WELLSVILLE RES,CACHE,RAINBOW,2213,9.460000000000001,05/27/2008 12:00:00 AM
WEST DEEP LAKE #1,SANPETE,BROOK TROUT,587,3.74,08/06/2008 12:00:00 AM
WEST PARLEY'S,SANPETE,BROOK TROUT,534,3.74,08/06/2008 12:00:00 AM
